cash,price_AAPL,price_AMZN,price_F,price_JPM,price_MSFT,price_NVDA,price_PG,price_SPY,price_UNH,price_XOM,shares_AAPL,shares_AMZN,shares_F,shares_JPM,shares_MSFT,shares_NVDA,shares_PG,shares_SPY,shares_UNH,shares_XOM,reward
0.0,52.89851760864258,90.39199829101562,6.826357841491699,100.18521881103516,129.00381469726562,4.481908321380615,102.4669189453125,273.2568664550781,211.77023315429688,55.1386833190918,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052434662356972694
0.0,53.090965270996094,91.12750244140624,6.811676979064941,99.68917083740234,130.00686645507812,4.503296375274658,103.67340850830078,273.94873046875,210.0448455810547,54.71987533569336,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036314523313194513
0.0,53.58891677856445,90.8730010986328,6.789655208587647,100.6896743774414,131.07615661621094,4.4761881828308105,103.88733673095705,274.1125793457031,208.31948852539065,54.4581413269043,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009335502050817013
0.0,53.153507232666016,91.0749969482422,6.67955493927002,100.37015533447266,133.4890899658203,4.40058183670044,104.3066177368164,274.0943603515625,210.34295654296875,54.09169769287109,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008158179931342602
0.0,52.37650680541992,89.70800018310547,6.730935573577881,99.96660614013672,131.9467010498047,4.294881343841553,104.59754943847656,272.7993469238281,210.3790435791016,53.90472412109375,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014725943095982075
0.0,52.61466598510742,89.26499938964844,6.72359561920166,99.94979095458984,131.662841796875,4.348352909088135,105.43611907958984,272.7353210449219,206.6573181152344,53.94212341308594,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004536754451692104
0.0,52.364479064941406,87.08049774169922,6.686894416809082,98.64661407470705,129.99737548828125,4.290903091430664,105.76983642578124,270.5951843261719,203.251708984375,53.201751708984375,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004766420926898718
0.0,53.17034912109375,88.41649627685547,6.752955913543701,99.20992279052734,131.8710174560547,4.432663917541504,105.26498413085938,272.1956481933594,200.6952514648437,53.35881423950195,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015272412449121475
0.0,52.8961181640625,86.99199676513672,6.7089152336120605,98.39437866210938,132.0413055419922,4.410529136657715,106.36878967285156,271.628662109375,194.65191650390625,53.074615478515625,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005170938093215227
0.0,52.63871765136719,86.27249908447266,6.664872646331787,98.9745101928711,130.3285675048828,4.271752834320068,106.59127044677734,270.165283203125,194.453125,53.45602035522461,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004878029692918062
0.0,53.87757873535156,86.79550170898438,6.72359561920166,98.94927215576172,131.55873107910156,4.329203128814697,106.42870330810548,271.4183349609375,196.3141021728516,52.80540084838867,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326248586177826
0.0,54.02672958374024,86.78250122070312,6.532751083374023,97.15006256103516,129.70407104492188,4.32746171951294,105.97516632080078,268.1897888183594,196.21470642089844,51.56397247314453,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002764503937214613
0.0,52.67240524291992,85.6614990234375,6.319884300231934,95.21631622314452,127.41409301757812,4.303587913513184,103.60498809814452,263.4524230957031,195.7991485595703,50.21784973144531,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025387218222022057
0.0,53.11983108520508,86.22100067138672,6.393287658691406,95.08071899414062,128.9564971923828,4.509265422821045,104.16971588134766,265.6107788085937,194.5435333251953,50.83857345581055,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008458626456558704
0.0,54.60887908935547,86.98249816894531,6.415307521820068,97.14012908935548,130.6976318359375,4.525680541992188,106.10352325439452,269.2051696777344,198.5543365478516,51.57893753051758,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02764616534113884
0.0,54.62091827392578,86.63300323486328,6.371266841888428,96.92826080322266,129.7513885498047,4.58437442779541,105.11095428466795,268.0435791015625,199.8551788330078,50.86847686767578,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022043773788027465
0.0,53.98102569580078,85.27549743652344,6.268504619598389,94.76714324951172,128.37925720214844,4.40779447555542,103.47661590576172,263.8821716308594,198.8343811035156,49.881324768066406,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011784318834543228
0.0,54.61369323730469,86.09950256347656,6.28318452835083,95.45358276367188,130.81118774414062,4.494342803955078,104.37506866455078,266.38818359375,200.61398315429688,50.43472671508789,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01165203470736742
0.0,55.349796295166016,86.01300048828125,6.327226161956787,96.79263305664062,131.6249542236328,4.552042484283447,104.3408660888672,268.1897888183594,202.1044464111328,51.04048156738281,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013388335704803467
0.0,56.82200241088867,86.59600067138672,6.444667816162109,98.42829132080078,132.17376708984375,4.625658512115479,103.61351776123048,270.9701232910156,200.6049194335937,51.58640670776367,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625063806772232
0.0,56.74021530151367,86.82150268554688,6.474029064178467,98.69104766845705,132.05076599121094,4.639089584350586,102.7236328125,270.6683654785156,199.26792907714844,51.73598861694336,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014403931563720107
0.0,56.60791397094727,88.36900329589844,6.657533645629883,101.66575622558594,133.9622344970703,4.883814334869385,100.28495025634766,273.34814453125,215.5281219482422,51.91545867919922,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023344256915152073
0.0,56.37937545776367,88.87149810791016,6.657533645629883,101.4284439086914,132.8645782470703,4.830094814300537,100.56734466552734,272.9091186523437,214.08273315429688,51.02552795410156,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00404539005830884
0.0,56.59829711914063,89.3740005493164,6.686894416809082,101.99627685546876,132.18324279785156,4.8320841789245605,100.43470764160156,273.7138366699219,220.11705017089844,50.958229064941406,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038754902780056
0.0,56.8701171875,87.87550354003906,6.81901741027832,102.17424774169922,130.0258026123047,4.737576007843018,101.15806579589844,272.51580810546875,221.6256561279297,50.56186294555664,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004791123326867819
0.0,57.85641098022461,89.28299713134766,6.736950397491455,104.70825958251952,130.99098205566406,4.874861717224121,102.54450225830078,274.36328125,220.34292602539065,51.406925201416016,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017194246873259544
0.0,57.724098205566406,88.2864990234375,6.766793251037598,105.7591552734375,129.04165649414062,4.864913940429688,105.21403503417967,273.46697998046875,225.3654937744141,51.66866302490234,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002289535477757454
0.0,58.498680114746094,88.1084976196289,6.871243000030518,106.03883361816406,129.86489868164062,4.851979732513428,105.92017364501952,274.2626037597656,223.84786987304688,52.162254333496094,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013329459354281425
0.0,58.59490966796875,89.03900146484375,6.416143417358398,105.96256256103516,132.4197998046875,4.896002769470215,107.46161651611328,274.7107238769531,220.8759155273437,51.66866302490234,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016436352161690593
0.0,59.31658554077149,88.06649780273438,6.50567102432251,106.81005859375,133.1673583984375,5.087005615234375,106.13545989990234,275.8357849121094,221.2372436523437,51.788330078125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012241128832101822
0.0,59.91075897216797,88.85399627685547,6.42360258102417,107.21687316894533,136.44142150878906,5.142965316772461,106.33352661132812,277.3904113769531,223.1703643798828,51.332130432128906,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00996714923530817
0.0,58.525150299072266,88.135498046875,6.445986747741699,107.14905548095705,135.15452575683594,5.046716690063477,106.4368667602539,277.30816650390625,227.9038543701172,51.18256759643555,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02339952252805233
0.0,58.51792907714844,88.99949645996094,6.371379375457764,106.55580139160156,136.83888244628906,5.048705577850342,107.59078979492188,278.1587829589844,230.17124938964844,50.64412689208984,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012339426029939204
0.0,59.84099578857422,88.83300018310547,6.408682823181152,105.86933135986328,135.66551208496094,4.9994635581970215,107.22049713134766,277.41796875,228.27423095703125,50.53194808959961,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022357787936925888
0.0,61.539337158203125,89.5719985961914,6.63250207901001,108.31011962890624,135.99667358398438,5.038510322570801,106.66937255859376,279.9878845214844,227.8315887451172,52.05006790161133,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027985624969005585
0.0,61.943450927734375,90.23300170898438,6.7145676612854,109.1745834350586,136.78211975097656,5.235233783721924,102.535888671875,281.1128234863281,226.9644012451172,53.59811782836914,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006545288022607565
0.0,61.85446166992188,90.08550262451172,6.729491233825684,109.41188049316406,136.6969757080078,5.213099479675293,102.38947296142578,280.8018493652344,226.1062164306641,54.6600456237793,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001437653903849423
0.0,61.88091278076172,89.78849792480469,6.65488338470459,109.58139038085938,136.31845092773438,5.163856506347656,103.61231994628906,280.8658447265625,226.3050231933593,53.4635009765625,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042754324385896325
0.0,62.59511184692383,89.41000366210938,6.63250207901001,110.17461395263672,136.50767517089844,5.181514263153076,103.00951385498048,281.8536071777344,231.67079162597656,54.600223541259766,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011475413106381893
0.0,62.76642990112305,89.29399871826172,6.744411468505859,110.49667358398438,138.11630249023438,5.167586803436279,103.07839965820312,282.5487060546875,232.13153076171875,53.563323974609375,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027331851888448
0.0,63.263465881347656,88.5824966430664,6.774252891540527,110.10682678222656,138.2582550048828,5.177536010742188,102.75979614257812,282.00909423828125,229.5299224853516,53.23787307739258,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00788762979209423
0.0,63.20553588867188,88.9000015258789,6.744411468505859,109.46273803710938,139.1667022705078,5.213099479675293,102.7081298828125,282.6036071777344,230.5777740478516,52.50370788574219,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009161137859337032
0.0,63.81114959716797,87.65550231933594,6.572815418243408,108.88641357421876,139.393798828125,5.187233924865723,103.89649200439452,282.6950988769531,229.06016540527344,52.07230758666992,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00953604280948639
0.0,63.36962127685547,87.7300033569336,6.557894706726074,108.98814392089844,140.1034698486328,5.21757698059082,103.7673110961914,283.1065368652344,231.1016998291016,51.8452377319336,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006943346932530403
0.0,64.12239837646484,86.97450256347656,6.677265167236328,109.77629852294922,141.91082763671875,5.078303337097168,103.80176544189452,285.1552124023437,243.36001586914065,52.36747741699219,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011809144169092178
0.0,64.44573211669922,87.62650299072266,6.677265167236328,110.7000732421875,142.2609100341797,5.279503345489502,104.96430206298828,285.3656311035156,246.54885864257807,51.8603744506836,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502977566793561
0.0,64.25029754638672,87.6395034790039,6.639962673187256,110.66619110107422,142.30824279785156,5.172810077667236,104.5595703125,285.2832336425781,247.7232360839844,51.3305778503418,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030371523462235928
0.0,63.50231552124024,87.27649688720703,6.513130187988281,109.86104583740234,142.06141662597656,5.252146720886231,105.30875396728516,284.2222900390625,248.92462158203125,51.489505767822266,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011709984391927719
0.0,63.21763229370117,86.7354965209961,6.498210430145264,110.11528778076172,141.928466796875,5.227275371551514,103.62954711914062,283.76513671875,249.8189392089844,52.73075866699219,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004493115935474634
0.0,63.162105560302734,87.28600311279297,6.63250207901001,110.84414672851562,142.0329132080078,5.244934558868408,103.58647918701172,284.3960876464844,250.0809326171875,52.50370788574219,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008787284605205059
0.0,64.26958465576172,88.69200134277344,6.7145676612854,111.4374008178711,143.58999633789062,5.501597881317139,103.77594757080078,286.60028076171875,255.34732055664065,52.15554428100586,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017381971701979637
0.0,63.76772689819336,89.84700012207031,6.722029685974121,111.58995056152344,144.34962463378906,5.396893501281738,105.28294372558594,287.24957275390625,254.20008850097656,52.026885986328125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007839282043278217
0.0,64.624267578125,90.92549896240234,6.7891764640808105,111.92047119140624,144.625,5.431736469268799,104.85236358642578,288.5299987792969,253.54074096679688,51.99661636352539,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013342784717679024
0.0,64.48193359375,90.04000091552734,6.759332180023193,111.6662139892578,143.73248291015625,5.39440393447876,105.11068725585938,287.4599609375,252.81802368164065,51.5651969909668,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022049141116440296
0.0,63.73637771606445,89.08000183105469,6.722029685974121,111.4204330444336,141.9949188232422,5.2079854011535645,105.67903137207033,285.0180053710937,252.6282501220703,51.7846908569336,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01162960659712553
0.0,62.59993743896485,88.49800109863281,6.63250207901001,109.98816680908205,141.76707458496094,5.168413639068604,105.87711334228516,283.1065368652344,250.13507080078125,51.37598037719727,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01799120008945465
0.0,63.15245819091797,88.03450012207031,6.677265167236328,112.1577606201172,142.27978515625,5.212217807769775,107.2376937866211,284.8533935546875,252.3212280273437,51.95876693725586,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008787495084106922
0.0,64.0789794921875,87.02400207519531,6.662344455718994,112.76795959472656,142.355712890625,5.195293426513672,107.3152313232422,285.3656311035156,254.7421264648437,51.777130126953125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014564602635800838
0.0,65.31675720214844,87.58000183105469,6.729491233825684,114.44602966308594,144.08375549316406,5.280662059783936,106.9449462890625,287.9720764160156,254.0802001953125,52.60967254638672,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01913224533200264
0.0,64.40228271484375,87.47550201416016,6.722029685974121,113.91207885742188,143.71351623535156,5.280662059783936,107.530517578125,287.0666809082031,251.67710876464844,52.72320556640625,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014099543914198875
0.0,64.7786865234375,86.96050262451172,6.766793251037598,113.98835754394533,143.4951171875,5.325709342956543,107.0138168334961,286.7466735839844,253.4725341796875,52.26908874511719,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005827559158205986
0.0,65.33119201660156,87.43599700927734,6.796635627746582,113.7171630859375,144.03628540039062,5.409336090087891,107.3496551513672,287.5605773925781,254.36129760742188,52.19341278076172,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00849295686930418
0.0,65.4977035522461,88.0165023803711,6.953308582305908,116.9715347290039,145.49851989746094,5.576839447021484,107.27215576171876,290.03912353515625,257.1814880371094,53.23787307739258,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025454869028180838
0.0,66.38801574707031,88.0469970703125,6.886162281036377,115.94609832763672,146.7233428955078,5.5748467445373535,108.04720306396484,290.2128295898437,258.877197265625,52.397762298583984,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013501472771167755
0.0,67.5244369506836,88.46050262451172,7.005532741546631,116.3952407836914,147.67282104492188,5.603719234466553,108.12470245361328,292.2066345214844,264.8168334960937,52.98054122924805,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01697300747036934
0.0,67.65716552734375,89.53299713134766,7.005532741546631,117.10714721679688,146.87525939941406,5.681869029998779,107.90939331054688,292.2706298828125,263.4022216796875,52.73833465576172,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019637083169072866
0.0,67.49549102783203,89.20149993896484,7.1174421310424805,116.9885025024414,146.57144165039062,5.712234020233154,106.7899398803711,292.2889404296875,265.6057434082031,52.88215255737305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002392473630607128
0.0,67.56303405761719,89.61399841308594,7.020454406738281,116.40371704101562,147.84373474121094,5.860321998596191,107.5735321044922,293.487060546875,267.1654663085937,52.51884078979492,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000204007141292
0.0,67.42310333251953,89.32499694824219,7.072679042816162,116.3105010986328,149.4578857421875,5.957638263702393,107.95247650146484,294.7737121582031,265.3246459960937,52.93512344360352,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002073261421173811
0.0,68.52334594726562,89.6500015258789,7.042837142944336,116.27659606933594,149.4578857421875,5.943948268890381,107.55636596679688,295.2240295410156,267.5916748046875,53.20002365112305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618676446378231
0.0,68.58847045898438,89.46050262451172,7.065219402313232,116.5986328125,149.42941284179688,5.93897008895874,107.8319091796875,295.2332458496094,267.0929260253906,52.99567413330078,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009499475709162652
0.0,69.9493179321289,93.4384994506836,7.050297737121582,117.83599853515624,150.6542205810547,5.9531569480896,107.8319091796875,296.80487060546875,268.0995483398437,53.07892990112305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019646499305963516
0.0,69.92276763916016,93.48999786376952,6.983150482177734,117.92073059082033,150.9295654296875,5.895415782928467,108.5810775756836,296.7313537597656,268.3897399902344,52.89728546142578,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003796367673203349
0.0,70.33775329589844,92.34449768066406,6.901082992553711,117.48854064941406,149.62875366210938,5.782171249389648,107.18604278564452,295.0953369140625,266.46728515625,52.58697128295898,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917372182011604
0.0,70.85169219970703,92.39199829101562,6.938388347625732,118.14110565185548,149.7332305908203,5.8563408851623535,107.55636596679688,295.81219482421875,266.5852355957031,52.81401443481445,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007280164398252964
0.0,72.46824645996094,94.90049743652344,7.027915954589844,119.57337188720705,152.50570678710938,5.9710774421691895,106.27324676513672,298.57861328125,265.24298095703125,53.661720275878906,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255963534116745
0.0,71.76371765136719,93.74849700927734,6.871243000030518,117.99542999267578,150.60670471191406,5.8755059242248535,105.5584945678711,296.3177185058594,262.5588073730469,53.23029708862305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00976946298032999
0.0,72.33555603027344,95.1439971923828,6.833939075469971,117.90161895751952,150.9960174560547,5.900143623352051,105.70488739013672,297.4481506347656,264.381591796875,53.63901901245117,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936770096421242
0.0,71.995361328125,95.34300231933594,6.901082992553711,115.89722442626952,149.61927795410156,5.971576690673828,105.05043029785156,296.6119384765625,262.7855834960937,53.20002365112305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004714102018624544
0.0,73.15348815917969,94.59850311279295,6.901082992553711,116.80134582519533,152.00242614746094,5.982775688171387,105.49822998046876,298.1927490234375,268.32623291015625,52.397762298583984,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015958121046423912
0.0,74.70732116699219,95.05249786376952,6.908545970916748,117.22779846191406,153.90142822265625,6.0484819412231445,106.65210723876952,300.2145690917969,266.80279541015625,52.79889678955078,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101828344166279
0.0,74.8762435913086,94.15799713134766,6.901082992553711,116.0592803955078,153.18927001953125,6.080837249755859,106.75547790527344,299.3506774902344,267.6279296875,52.329627990722656,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022585701663047075
0.0,76.4759292602539,94.56500244140624,6.893624782562256,117.0230712890625,155.03131103515625,6.271485328674316,107.5391082763672,301.4093933105469,259.2127990722656,52.82916641235352,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021139375865459442
0.0,75.4432373046875,93.47200012207033,6.9309282302856445,118.38780975341795,153.93943786621094,6.154508113861084,107.3755111694336,300.9499206542969,261.3799133300781,52.37504959106445,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013595491647720337
0.0,75.11992645263672,93.10099792480467,6.856321334838867,116.61366271972656,154.9363555908203,6.111947536468506,108.4691390991211,301.6300048828125,268.78875732421875,52.291778564453125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004294693935662508
0.0,76.0608901977539,93.89700317382812,6.841399192810059,117.06574249267578,157.77532958984375,6.195573806762695,108.56388092041016,304.1390380859375,272.7152709960937,52.087432861328125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01244835089892149
0.0,76.90299224853516,93.23600006103516,6.833939075469971,117.87599182128906,158.65834045410156,6.204286098480225,108.85665893554688,305.085693359375,270.6567687988281,51.89065933227539,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011010580696165562
0.0,76.38182067871094,94.5999984741211,6.871243000030518,116.7160186767578,158.08865356445312,6.170934677124023,108.5810775756836,304.4882507324219,272.5246276855469,51.148921966552734,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006800068076699972
0.0,76.65445709228516,94.3730010986328,6.833939075469971,116.57958221435548,157.32904052734375,6.224944114685059,108.77056121826172,304.52508544921875,272.57916259765625,50.8537483215332,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035630336496979
0.0,77.02362823486328,94.22899627685548,6.81901741027832,116.46015167236328,158.29750061035156,6.293387413024902,108.2733154296875,304.8742370605469,271.5544738769531,50.53585815429688,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048044826835393906
0.0,76.8016586303711,93.08200073242188,6.7145676612854,113.56867980957033,156.702392578125,6.234152317047119,108.40325164794922,302.1629638671875,265.5241394042969,50.19527816772461,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028859982267022133
0.0,74.54325866699219,91.41699981689452,6.63250207901001,112.6133804321289,154.0818328857422,5.978295803070068,108.87969207763672,297.3194885253906,257.6168212890625,48.999420166015625,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02984662726521492
0.0,76.65204620361328,92.6624984741211,6.6921868324279785,114.6604232788086,157.1011962890625,6.171680927276611,109.17423248291016,300.4352111816406,259.2308654785156,48.93131637573242,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027896691113710403
0.0,78.25655364990234,92.9000015258789,6.722535610198975,114.4898452758789,159.5508270263672,6.111201763153076,108.3339614868164,300.1870422363281,256.5376281738281,48.522605895996094,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02071627788245678
0.0,78.14315032958984,93.53399658203124,6.707362174987793,115.9057388305664,164.05136108398438,6.117922306060791,109.10492706298828,301.1612243652344,254.79660034179688,49.03726577758789,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014501733239740133
0.0,74.67839050292969,100.43599700927734,6.69218635559082,112.89485168457033,161.6302032470703,5.884464263916016,107.95279693603516,295.6927490234375,247.0614471435547,47.016448974609375,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04535163938999176
0.0,74.47329711914062,100.20999908447266,6.813586235046387,113.7563247680664,165.570556640625,5.981530666351318,108.37725067138672,297.8892517089844,248.48504638671875,45.96440124511719,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027501333970576525
0.0,76.93193054199219,102.4834976196289,6.965336322784424,115.39395141601562,171.0205535888672,6.150774955749512,108.85370635986328,302.4296264648437,254.66964721679688,45.389190673828125,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032480377703905106
0.0,77.55925750732422,101.99349975585938,6.305224418640137,117.35572814941406,170.8116912841797,6.241121292114258,109.84990692138672,305.92205810546875,268.1720275878906,47.478126525878906,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008121245540678501
0.0,78.46646118164062,102.5114974975586,6.259697914123535,117.3727798461914,174.3532257080078,6.327982902526856,110.13578033447266,306.951416015625,265.206787109375,46.83478927612305,118.56945282138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011629030108451843
